16657,19676
13261,29150
19297,21905
18685,23446
4478,29517
19132,6231
636,14210
17311,23125
20003,23156
1224,32317
22271,9108
19210,23995
5212,3743
5731,21628
15255,26199
4515,26914
17371,27465
19789,31781
8173,20360
18750,23146
15762,16560
18899,34595
20744,24135
3524,31387
4757,405
18539,13282
1942,27989
14657,24339
13485,13145
3870,11775
16902,14931
6207,5852
169,5119
11906,3029
16905,225
10470,17121
7828,5180
16701,27118
15729,29435
4734,31965
18497,10747
21470,9593
11508,26137
18405,23651
2502,18463
19171,1378
11660,5213
2358,26507
6369,29450
19264,23520
13978,10941
17013,4899
9718,16325
9420,34305
7249,2928
3786,9898
9431,18684
1884,9497
9521,28562
18909,4943
18956,31006
15151,5403
13908,11852
12095,758
831,3202
7660,16774
7100,24317
8611,19453
19201,1719
20645,5890
1789,27139
22414,10197
19801,8690
21812,15508
21015,28108
22361,5165
3148,25202
19746,15013
14362,4333
20014,13567
18462,9073
15578,21260
9132,9669
2289,5978
11324,4653
15308,3942
8771,939
2738,15433
5537,16494
16339,26172
9089,15233
15649,23339
8967,18330
11494,12571
13845,23403
12283,20219
1960,11893
4919,1900
8435,26900
9461,16569
16659,5479
15761,1164
6405,22495
15164,4900
18666,34367
7563,5127
17065,4436
11702,26388
5357,22616
20510,23768
20034,9861
5579,14529
16975,5210
20557,30015
17830,12031
7150,11572
1270,11924
22061,11756
1859,2567
11289,25503
5982,26209
8710,32514
10469,15854
20196,9610
506,4331
12129,19379
11381,4496
10107,22894
21226,7751
17843,8353
21668,9788
17360,23911
7262,29379
11120,17092
13900,5513
20311,14917
21269,28774
9939,14662
8507,26461
17129,15100
7218,21555
21181,24282
2787,27778
4344,13079
7762,9107
11415,6436
7498,8589
16821,27563
5674,17213
4021,19863
10303,1584
5442,8022
11382,2146
13329,18606
1004,138
6439,2827
4553,15070
6686,25313
21814,30468
19505,30791
19834,6892
15891,14148
17167,209
5009,269
6531,9439
16480,32159
20983,31329
21520,30313
2920,5389
19199,9799
8289,30534
5759,4853
18228,30636
7834,9148
8543,26989
8860,19727
1193,12680
21646,6783
2442,26977
8670,24243
2291,29462
10948,1580
10146,25633
18084,8665
10335,13974
8554,14191
11276,34192
5159,9784
81,17979
8820,29401
4250,14430
8182,512
13057,891
7827,21289
23588,32332
20384,22458
17256,8388
10513,473
8274,18571
21331,6936
19390,6587
3439,29460
4551,29871
16575,23567
2012,3085
10220,47
17669,22984
8287,4023
19147,24887
420,33794
15339,26586
15519,7303
10509,19110
21838,12744
9224,7765
15049,6117
20052,32691
20261,8506
7026,30259
4875,17889
9050,7977
21515,4232
20946,11772
1016,33119
16089,12033
21301,2133
21799,9718
3370,16190
6839,8127
13633,24171
691,26961
20193,7495
14780,6413
4915,30467
10477,25380
1345,22557
18106,30253
15316,6154
5816,6125
16531,9799
2853,7293
10723,8168
20655,11252
259,20978
20273,16821
7506,34414
11304,18025
584,26249
9948,33104
16775,17748
958,31691
12094,2223
8161,13027
2494,1638
5200,19865
1832,24130
7471,11078
16297,6610
9553,28794
16481,21975
21636,29887
7154,25878
17156,14770
9317,3769
9985,16266
7003,18780
2177,16036
21619,20132
4381,33122
12304,25400
6128,9370
16354,12212
10188,1636
20581,23996
23684,14218
5551,11502
10012,16983
2543,9962
12580,19782
12338,28431
7452,19060
1589,798
9492,721
19303,10090
13223,9493
5079,8686
15296,4957
13326,25292
6058,28652
746,2790
20428,14050
6897,24828
9011,18201
5034,8575
15368,25715
12717,23374
9851,14668
20621,26507
5396,26513
21337,32505
21630,13908
18490,4276
9447,15343
13887,24607
21810,656
1585,28437
22026,24052
19464,26062
2374,31683
21157,18929
21968,3885
7719,22869
17137,13096
14632,2469
6619,27665
9761,28230
3332,29412
15032,26334
7450,18529
14740,34417
22046,3323
3765,16269
6799,313
8911,10177
24369,30085
21820,11242
5880,28560
8835,18427
15173,16577
13006,314
23962,21823
18662,4728
10379,17433
17045,19765
20060,28567
14178,24890
9164,1359
12012,20673
5093,23206
21561,14053
12445,13082
8557,27169
4542,6098
750,2410
5912,21978
20784,21124
12484,21216
2533,12724
12991,2654
10405,9948
16049,4496
12079,26694
1404,29372
19433,20270
2340,905
16847,16499
5538,167
19726,11186
4742,14312
21438,27371
18773,9276
13628,19672
20942,24247
2814,12832
4281,20259
15438,24778
24371,14073
13029,31935
7910,25623
11096,19999
11138,25277
19748,6659
14897,5214
9232,34363
3880,14067
14497,29811
18806,23667
2031,32053
2108,1630
13112,16436
2504,24312
13700,10484
12373,19662
8491,494
21684,12441
7159,26339
19675,667
10047,34554
9686,32501
3224,14147
14958,27152
15223,22134
4679,1502
5763,6980
14107,6310
288,34686
14450,12417
12060,10523
18382,18887
19811,19184
8698,11888
6194,27540
22290,24246
9351,18914
897,27584
1531,8242
2240,7028
6069,30491
341,28374
915,22039
4241,7778
20760,21688
14931,21575
20283,19003
21996,33176
6685,16425
9803,6463
2837,14073
15688,16497
20038,30236
7427,31552
17649,22729
19835,15865
11507,2285
9560,2016
650,10150
15985,1809
17204,29068
14840,17558
168,18108
12272,10354
10276,17726
6351,554
9048,26944
11581,18033
22296,21619
9616,8151
2337,11821
6005,6781
7513,17278
16847,16640
8446,16590
15854,10720
14654,29933
347,30396
3668,23848
9734,3478
16193,15933
13725,22780
20757,14296
12409,11271
6148,452
3877,34405
1330,17417
7902,5684
10380,29994
4647,17417
9994,8141
10016,24813
19644,1195
9938,3812
6030,7293
5357,26682
16438,30749
5462,9731
6721,2314
2679,24452
23952,14722
16658,30030
12539,18707
19193,33938
9857,10589
7330,15341
16370,21449
19604,30799
17833,29357
1608,1254
4688,17111
8567,2472
4439,23259
6907,4175
23604,8727
19396,8788
8739,7356
6099,13379
6160,18089
10179,19721
4158,5071
10573,26522
21331,21908
13267,4394
17240,12756
12473,18509
2376,24492
216,2462
12715,12746
13855,20207
5370,25148
17132,28437
856,13418
7369,13166
3550,8037
18389,12472
13065,21267
12235,30415
19761,26773
18522,26187
9590,30341
4987,18072
998,886
10534,8861
23558,17063
3280,26909
10750,13230
11567,31234
22301,14986
5882,10570
16057,1184
13107,12356
20351,19514
11523,19321
8281,21321
20479,22051
1478,23101
10822,12900
16226,13271
24336,6444
15298,9324
11635,21534
16190,1249
1163,28629
4932,22345
20263,16572
20381,31786
9068,33952
9989,19544
10990,29014
9101,30726
20322,3796
138,20813
2280,15569
23670,10186
21158,23736
11245,23254
2421,17275
14281,17142
21143,29479
7204,17938
23811,15310
3482,1131
1075,9598
10847,146
10866,6127
21532,20903
1277,20598
6167,3686
22159,23636
12632,3913
4639,17003
5365,11435
2097,7925
19859,24627
20416,24446
3032,30338
19590,856
11512,22044
23685,28370
9288,2120
13984,10661
4050,30017
10540,13607
1277,13159
10199,34196
13831,14058
21363,21361
14622,9246
2244,29392
18776,11269
5567,11825
273,25405
10958,13041
11295,24517
3665,26157
22155,30050
17532,7970
13417,12977
10663,11466
19124,8291
8976,24553
2254,14621
12100,26045
3277,30246
8020,3784
4209,20418
4454,23095
3241,15181
336,3709
3065,362
1117,8939
3837,8448
2391,10223
6034,26515
10273,7278
16465,16436
17043,13466
22226,8012
9356,976
21776,3274
15733,32323
8511,7068
14632,12239
18664,14553
15253,17250
2149,21976
3931,26418
520,1457
5693,9399
2549,32507
1394,2679
4781,33273
3426,27973
15181,30858
18606,22210
16811,11870
21484,32899
12303,20117
8060,31080
12542,3802
12238,28692
6208,21147
16285,9456
3075,23944
20646,15376
20460,22280
1666,12625
9999,208
13640,4972
4479,14199
21655,23757
2352,23223
16561,31692
18110,11064
19815,23870
14351,12554
6659,28360
3599,17086
1641,3438
3863,6853
17576,14410
14281,25801
15964,27419
10938,3611
7425,2744
5813,4345
9664,19841
14689,26906
14924,16888
5367,12813
1204,34189
8687,3695
2306,19931
23612,7547
16663,4727
8242,15145
14678,20656
10411,30462
2736,10704
10769,27478
17311,28101
4345,31962
3433,7107
22369,4666
21302,10148
22102,19024
4331,3709
12362,23886
18627,33199
2785,8289
20813,31430
24007,17533
5167,11329
20844,15712
11229,10998
9208,25318
20305,31210
15049,5826
6088,2383
21015,18438
12927,18951
9853,9418
18888,19515
18524,24382
5159,14840
12392,4006
18984,12616
17642,24309
15191,34022
14510,193
9466,850
16538,5847
1720,18050
9394,27520
9507,33812
1712,11365
11981,31392
11657,22307
1765,17863
7926,2433
12482,30750
9517,1597
3079,2413
17058,657
9351,7443
15468,3182
18728,19261
14045,18492
11075,30302
16733,723
13782,7592
11477,25139
12018,31174
23801,1417
18931,525
16811,23176
20433,31060
2774,1680
11725,17472
23962,28090
6282,17219
20445,8538
16358,15439
7911,29404
12839,22109
16125,27423
18056,11936
19518,34461
14780,13695
9826,23189
9679,24757
4523,2964
11203,17263
16642,13139
4725,19990
9121,3398
23964,13105
1042,6258
8043,28793
9138,27403
16132,25052
14509,13638
12286,20883
15761,22831
5480,1802
22107,28152
17118,7936
18325,4425
19583,22781
22526,16380
10557,5412
22456,875
13152,17190
9650,26623
5031,3978
347,8980
2324,31781
22425,19401
3249,22947
1073,32199
20266,666
20008,29838
6719,10195
5123,23821
6621,10128
11932,19238
11751,9010
13632,19094
6312,19179
5904,31765
6475,18448
17539,7674
4264,32146
6586,12492
19592,25690
15834,24030
21903,23569
10437,26066
7976,16604
1839,18834
19943,17483
14836,27245
13569,28482
20979,34295
18267,15888
15280,26233
16311,16218
16762,29665
15189,13973
18560,22490
1936,8448
8486,19201
6134,14947
17003,20251
4112,22605
18284,5936
14026,8959
22242,1783
18985,2337
18476,30634
21993,19826
22516,9343
4376,6294
117,1969
1356,2894
14411,12408
14608,8326
12740,22793
4909,34418
15856,2661
19639,3273
2116,31033
1958,32703
10170,26724
20428,31702
16560,31803
8255,21399
7427,29968
13020,23703
5426,4535
3829,30646
7361,17365
5295,6925
20772,18940
18946,4098
13329,8476
13514,11489
7089,8336
15879,29739
18379,32670
21333,5864
6135,21095
20472,24516
1390,10379
15105,1017
6289,28255
14713,12370
13049,197
4020,32405
22265,6499
18315,23820
6489,1408
9068,14009
16750,28723
15421,26294
14300,12419
1506,11325
12329,13699
10389,20148
22432,22753
1955,19689
16166,16668
10528,6545
5630,8633
803,6577
18535,18498
5799,21023
6881,6646
631,7100
6727,31258
4145,18802
20739,6292
20542,2424
15046,32568
9248,34208
21607,20868
3617,17470
6756,5637
163,3340
12222,8058
7643,32057
14232,16869
3755,25632
16876,9192
7177,18273
5403,34143
7175,34268
10146,1188
21815,15983
14134,3917
7160,6972
13603,8255
4657,6204
14963,28012
1675,29857
911,32598
3741,6055
8876,32946
19864,30132
17430,30444
13884,18886
18883,28076
7500,22589
6198,31298
21310,12634
8088,32632
5787,2603
1137,23355
6928,11354
8437,11636
2067,29970
6601,8372
16739,11142
16999,7804
12798,21801
21578,6551
14783,19258
5103,12625
12936,14393
24038,5404
7002,24805
4039,17393
18250,21520
1935,29428
3313,13011
950,14826
13917,2747
2905,21978
17276,13448
2094,11801
17866,9353
16518,27462
9151,6609
5717,27033
11907,31726
4324,29383
3202,11158
9424,31648
16643,10269
2667,20087
18323,13227
4066,14161
4856,2748
21933,21091
12019,4293
1561,6115
7076,7690
18919,9362
706,28830
219,25129
21908,13733
9792,6329
22157,14471
3111,11200
120,24117
13334,9714
2443,8789
18248,9052
20425,34000
11640,18784
22062,8824
17190,19947
22520,24228
16329,32258
6188,6436
5968,12747
15915,26425
18811,34184
15628,14659
21885,24386
12216,19403
3200,32759
9500,31897
16190,23963
17583,16407
16718,22790
5947,20892
13608,11856
16920,3273
10014,20235
2915,11932
21257,6368
19501,9584
16290,22169
15859,29757
18414,17354
13177,19283
17791,13514
20594,10380
8475,26363
925,31614
13975,24306
15188,201
16291,18467
13342,20953
5866,24847
4272,25307
2524,13974
18548,27198
3212,3587
21423,24462
12344,17505
20628,26276
16605,14789
22341,18606
20320,22266
21454,12153
2078,28551
3725,24114
9800,27299
560,8009
1450,34213
1719,20219
9262,13811
13888,23278
1083,25324
20640,15645
6716,10262
17394,17532
8413,21566
8116,10974
20951,34267
7435,31968
2590,23133
11060,18275
6312,32574
19717,5862
13683,13806
18318,32095
23695,14999
15815,29772
3431,22850
18581,28827
3195,5171
14090,16720
21141,17579
9858,24007
9717,6820
4631,29336
15149,4789
3403,30213
23595,25157
13122,21207
23568,3721
14460,30221
21648,30331
4303,17536
11185,24266
187,21678
10046,2129
16520,9668
17534,13745
11250,25880
667,30135
4935,32064
19836,14290
1786,27837
3974,15152
13867,34665
12894,22913
6716,27868
5457,10161
2110,28273
6637,10680
20547,5557
11750,18496
7788,13935
16457,11469
11224,6380
18483,2398
19073,30029
23777,32219
14908,33065
20403,16060
18863,21673
2405,18026
5816,543
17255,13802
7581,3419
5352,21427
428,4916
20248,31953
11767,4614
9189,303
936,546
24359,7877
13853,21475
2324,6201
3162,29998
2839,22299
16041,4158
16532,6403
19294,9309
19200,25578
21660,20914
13001,30280
7050,21418
20831,239
16040,13598
1217,18629
16319,20203
6525,1357
15490,10222
18307,17107
14689,18695
20688,19158
11643,21487
20008,31289
13606,3229
7122,19366
16813,26872
1271,7579
2021,19054
16593,21271
6189,21217
350,3242
839,22661
837,27671
789,34471
17713,12883
21494,5064
15196,34698
1141,17944
23995,3840
5871,1702
12913,20654
22457,28539
21480,23749
12392,3916
21923,25969
2897,6897
2399,33089
14212,6964
20521,9261
16192,28538
15719,5223
20513,13446
16254,5694
12081,13202
16793,18339
6124,9230
22048,20985
15436,33242
6240,26990
4912,34527
9899,17528
17362,1850
4801,27172
24365,34257
4096,26675
3942,16247
11050,2227
19787,26144
7547,25763
1723,27510
6086,9864
1984,23059
15780,26859
7480,9705
2213,27884
17145,30576
13317,5136
6337,6084
5611,17602
7613,26412
18504,19687
13675,8609
840,11100
17279,18887
18588,29913
15806,23809
6153,4985
11293,653
12678,2229
10883,22103
18633,17342
21650,17042
13581,753
3073,11497
20239,14608
1800,16966
9785,19324
7699,10536
2230,17934
47,13859
2873,23656
7097,16755
12500,2608
44,27141
2072,30420
13369,14448
13688,12097
7692,12965
20524,412
14722,8207
17187,14794
6232,29710
5070,33182
19012,11113
6987,25290
296,6194
4894,4524
21133,34745
19950,11422
15905,4110
4265,20601
18803,21743
21587,34538
3575,22549
2778,26147
18640,30364
12068,4917
9369,21878
19685,19424
18115,10360
5591,552
7649,17500
231,34444
13664,15007
21524,34132
525,27488
1121,11571
2575,30867
14861,5667
1209,23719
16086,34376
11284,14639
14899,31214
11777,11955
593,14081
22149,20216
22375,31770
21501,20587
918,29366
12273,29137
6500,28598
9337,27389
3211,18022
10256,3134
9157,25174
14527,6950
1875,20773
18487,31166
12494,2998
10299,25377
19673,22011
12652,21995
4665,24953
15072,2390
14653,25876
20754,29151
9708,190
14321,11571
12035,30026
21686,28714
5672,14897
15617,3865
23990,15043
12457,200
8770,22021
4730,15697
11159,27567
12894,15502
4753,31273
18215,19189
16720,30702
3052,29583
12442,30568
18863,5423
364,9354
18794,1837
12417,2627
3611,16560
14009,27682
17282,17113
19922,782
11204,1030
2308,23621
9526,26850
17685,21493
21259,24464
10109,20010
5880,3727
3125,2623
22044,26756
994,6415
1585,14822
18667,31069
19403,9010
10308,29496
15309,16772
6211,15131
21904,4608
13284,21410
3956,5932
20997,25276
16901,17850
8919,15749
12553,14777
6341,14786
6594,18506
4826,2832
15029,13821
2454,24164
5583,5907
18627,27165
12693,8042
9498,30629
21732,26900
9477,562
22297,4477
17912,5128
8081,29755
6929,20129
6969,25430
1314,18707
14949,945
1439,3976
16316,2325
24060,15744
9019,1745
23823,9377
16091,9429
11931,9129
22184,34066
5857,14005
17014,17075
2954,16235
17574,26199
18710,888
16985,14188
17784,20294
9216,33266
10922,16663
3700,24677
18904,1292
24028,8150
5452,14235
8342,345
12252,8186
2356,13569
19960,28376
4692,25137
21962,12029
17433,21516
14843,13132
5730,24203
4739,15773
9706,33802
12483,5282
22149,20394
14633,7780
13673,26347
19697,20108
2442,32263
22081,15246
4875,22559
676,7007
21357,7849
18085,13558
6744,31031
19675,17627
249,2584
2497,34807
10712,6633
13325,18000
11629,19049
21047,20314
14489,34488
14210,28215
6968,9457
6877,20006
12211,6955
21061,2776
307,191
18200,21682
9869,22139
21345,8488
21873,22819
21793,16538
3504,12443
8940,355
21966,15493
17256,10355
19614,13186
16043,1374
17710,3047
12901,9057
15089,743
19249,5248
22183,9330
16583,15735
8594,16733
8678,33185
669,11331
20957,28459
23986,6182
23930,12792
8274,2785
17729,3339
6886,20083
15547,30617
7502,1359
19337,13318
11356,19139
23611,16853
21494,32764
21479,2526
4066,12105
13468,11866
13394,19157
1045,384
10344,11983
16078,5701
1371,30126
8620,20694
15465,21433
278,25489
13479,24076
2391,3161
7260,12156
7207,26914
19158,7768
19374,184
19257,33279
20115,17360
13805,30713
5337,25555
17663,10361
5745,11542
10644,17418
17875,8513
13420,28376
7957,4559
6505,19758
9543,25173
14123,4664
12056,15342
3801,18065
898,31328
10234,19580
14602,5345
16261,25773
4378,8381
24034,4616
18395,22482
6497,17279
19252,4889
18532,11689
6097,16643
12770,31959
9792,12775
11498,29545
6020,16751
11715,920
18874,31021
551,34081
9810,22839
15435,11910
18253,28383
6448,20416
17597,6632
13832,12126
3902,27802
18000,13869
5872,15327
2175,8237
17536,15541
17559,12336
19989,32340
12198,15758
16292,25833
11773,9076
21742,5505
22462,3853
7019,4432
9464,10987
11792,3664
7247,15366
13009,34573
13817,30437
4866,14971
15069,23597
22150,24428
13691,17075
4880,7820
870,27246
5516,22579
5196,213
19219,28005
23558,2896
21501,16187
11203,33274
14243,26688
16044,3675
17833,21878
7619,8764
2107,14358
20766,10909
8406,12371
11427,16330
3169,7821
19703,32255
20927,25567
1448,2480
17998,26362
4786,7609
12897,11015
8638,12574
20127,8242
4210,10297
10785,28443
2537,10518
3682,33929
9259,25399
19761,10017
12106,1694
4252,30069
19607,25744
8157,6829
13266,17078
942,22541
1484,16473
7274,20039
18392,19422
3222,15927
22255,2270
3985,31159
13544,29183
8511,17737
8342,20859
24326,6606
3540,20035
2811,22135
295,181
23794,28474
8539,8008
17321,34078
15528,32670
666,24167
8826,15545
12924,2636
560,3425
87,11821
13227,20988
2797,30739
7363,32523
13731,9037
1692,29186
14250,15129
11562,14406
15695,7296
19057,26940
11141,25049
3502,25637
2227,32535
408,10007
2210,13531
10652,2497
9789,22266
7719,29153
18102,10809
9691,3595
13158,34099
15748,31148
18108,8192
6713,26113
2708,26279
8681,23919
23792,34719
13440,22392
7979,20236
22322,30963
9660,20072
16319,11470
16823,5557
6416,5389
3050,21012
413,17758
7069,20423
14116,15793
1411,26911
3339,23602
10037,2518
3736,2178
4643,26575
2145,21347
13759,34290
23984,31777
17891,34503
7637,13309
20034,25571
4314,30796
10859,15718
1265,25855
13136,29719
12623,18131
9595,24423
322,8625
9058,8158
18341,7726
3966,25392
18936,8363
13943,5336
5481,31677
3335,25272
1271,18527
7803,20074
5494,21459
19592,20566
6552,21083
16031,29566
15948,7768
11737,23471
10167,23518
2532,17159
5534,7863
15372,14651
13739,12600
10745,11077
9371,3381
19783,14320
2454,1663
22435,6177
14165,22351
17239,26618
17164,25952
16060,5320
3378,9498
9947,25139
13006,2048
4386,6983
17098,33966
12132,15253
6498,31569
14439,3394
5482,34535
6983,23522
18748,25013
21600,13326
4187,15065
3055,10407
10083,2079
14992,18237
20913,23823
13991,24018
16136,9762
23660,15464
7640,9906
1937,20632
423,3938
13616,8499
11635,16822
19925,24773
18062,31953
20657,12264
16242,32505
15857,31599
14280,17703
18115,26610
819,13076
14577,8322
4009,34804
17231,31567
10199,33808
4260,26797
17196,34599
22190,17848
15564,3983
2436,24866
14910,535
15381,12851
20451,13311
15751,650
18453,18246
10797,12305
6342,19581
15457,22105
2414,24870
3561,14623
11853,30607
5786,14441
3203,804
3214,1254
2341,30212
1803,15028
12368,8086
19860,8623
5411,30944
8932,30613
8907,15063
21373,23237
9069,11773
18841,9477
21882,21702
7067,15258
22276,10605
19089,34556
21334,20362
16286,16809
10682,16136
22094,23405
21376,20395
2308,32624
2972,23920
2625,22321
17029,12497
1465,29817
21208,13780
1597,16215
15144,17793
10592,5416
5154,16594
19383,28683
23726,28013
19220,30383
5300,26582
14013,19770
2167,6769
8001,15172
13748,32311
2722,25742
18756,2860
19960,23220
22495,13574
20953,5249
12194,15737
20013,1785
19840,116
15192,13860
18943,24052
22272,26620
23832,17967
20424,14283
11582,15399
15275,1028
20176,30725
20493,13470
22250,1369
16442,7903
18779,21922
620,18568
16437,9741
18637,10602
4323,7268
15725,18252
18379,10533
16402,9988
16163,28745
3545,31637
21205,4925
15317,10759
22345,3568
16771,29978
7677,4980
20483,5612
10553,3255
15349,4341
14280,11646
11750,24108
18397,18576
10842,160
4169,2895
20462,2764
11137,22456
4363,33063
23840,3365
14286,18590
11628,24809
24050,8068
3255,27245
12193,13977
12669,22769
11816,21963
9515,12496
12590,30260
4690,4151
20042,31013
16278,7809
15372,20921
18769,15007
7360,9109
2005,21062
21011,10333
19875,21167
5946,461
10393,16990
3796,3961
12047,12127
18505,21635
3036,21210
13423,3355
16976,13997
13461,14833
7691,25815
4183,25489
14713,12682
4419,2998
15408,8413
5487,15194
16561,23609
13131,2849
14413,21969
13005,26923
21220,20387
12528,10685
17050,18654
5235,12682
17225,4086
1954,31779
14089,32356
18538,14264
376,2361
13517,702
21584,21510
9357,33191
18394,23363
20040,4695
7077,34023
5270,21959
5630,25189
11683,2205
5222,1082
5311,24274
15602,10594
14449,10200
18042,20608
355,31672
19400,28554
17606,15161
21472,7725
6915,22889
15080,9696
10059,19143
4999,7038
9532,2287
15795,26921
14809,678
14925,24145
8425,8566
17470,1829
13696,10723
21861,29930
11150,24975
19640,31344
9068,633
23928,13600
3205,16081
22168,33156
17638,4690
6182,32637
10268,6848
2098,4233
9874,32397
14842,23521
5125,6866
13714,2389
18037,3345
13953,17391
987,8556
2385,194
16987,1954
4727,5335
9107,882
16165,7465
4959,1566
10284,30277
22356,7922
13521,31955
10623,6765
18163,13355
19045,1595
14609,26096
13197,25121
11171,31882
5073,2204
5551,26140
15925,12598
5897,10166
19197,13778
10718,10792
19497,7147
11060,1975
21973,31074
7978,21916
13406,32123
6210,10669
5715,5413
7826,23486
18562,11174
3828,20794
18177,32464
8332,6725
1038,22156
17560,15884
3379,21598
7415,3500
11794,23368
18951,20737
10513,24234
9806,18170
3388,29514
17443,7891
21119,9416
16694,32758
11803,7761
5338,26037
11286,22469
11916,5935
10519,6036
15723,31958
244,3094
18299,8474
7018,25769
2766,2761
2006,27613
4072,13782
13352,6088
60,12886
10641,17906
12430,11177
21305,9242
8946,17994
14650,23551
16428,27735
16855,19158
23715,8363
22182,13742
15866,14602
21010,26690
17757,30574
1305,29082
18070,26596
14736,28581
14489,3865
4870,30603
9946,10654
14896,4743
10684,24034
1231,17249
17212,3605
16248,17283
4303,28642
3641,19010
11448,10565
14338,18077
17796,16129
1408,2998
11845,3225
21569,2016
18189,19894
890,10168
4599,23853
13093,24893
9753,23591
12828,15232
2004,13046
20859,28409
11372,9649
2173,5693
16636,29088
17451,14670
16787,23350
12773,4878
8055,5886
1544,21637
11258,15747
17385,19017
3816,10507
18221,2367
15823,20485
14532,5290
4535,31844
13854,31602
7766,14080
18608,2519
17091,15407
5277,9673
5222,27750
48,8240
2197,31310
2430,23832
11761,28546
14345,27645
20770,22344
3176,26773
10004,16451
11844,1289
14637,9703
22022,31361
9854,517
14806,19565
12955,8347
1309,23769
22333,29458
22070,13408
8601,7882
23657,19086
13213,34503
865,26935
6397,13865
9513,19549
5822,30728
6538,396
19169,8128
3231,17588
21643,23179
17873,2978
22369,16637
21332,26172
14651,2440
2389,11570
14297,30083
5579,34595
322,24392
21458,2675
14580,2937
3374,34590
17318,19096
1678,32534
10980,24541
5356,25768
14251,27127
12683,3206
21984,34024
22060,28004
14368,8811
4693,233
876,23797
14621,11853
6353,17502
3657,2166
5968,17906
2760,1884
18962,14466
16358,19663
23735,23168
12159,29508
9808,14982
16353,6153
18823,6096
12245,30250
19151,2086
1239,31050
8863,21885
14949,17692
14035,3988
8322,3317
14762,10949
16410,33145
8877,23247
5695,20933
10759,7326
23961,20615
23660,5082
11433,27825
19981,29117
23712,15657
14189,9518
22244,27910
21427,34383
9977,11338
650,19867
20486,34514
1543,4436
20772,12741
1034,29362
21666,34449
527,31774
7009,15699
2145,17730
13588,26181
23564,19487
21286,23013
2562,29221
2667,11863
2466,15565
22488,20758
1437,13890
13292,19494
11368,34130
11197,2264
20901,10744
4796,22221
14209,12673
677,24147
1253,8639
6573,32736
16543,8902
19931,11714
8599,15958
6166,3930
2628,20827
9934,17130
9654,22741
4394,31189
2676,23384
22429,6598
8292,17890
3618,10705
8548,29356
14517,15365
616,14423
14530,23783
2194,12112
345,20773
3526,21378
9611,1102
19433,27730
964,23606
16839,12261
7935,17389
8014,1503
14709,2616
15939,18631
7929,10845
5110,15086
3294,12063
4877,18066
19630,3486
22479,1289
5648,31346
19262,25253
22408,22406
21503,7830
4525,3043
13431,18752
22415,31779
1106,14268
2697,26332
1377,17829
18298,27707
